intended_execution_date,actual_nav_date,days_delayed,lookup_status
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-02,1.0,Resolved
2024-12-01,2024-12-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-03,2.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-03,2.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,None,,Unresolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-02,1.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
2025-01-01,2025-01-01,0.0,Resolved
