date,strategy,category,scheme_code,scheme_name,prediction_score,quintile,target_weight,opening_drifted_weight,closing_weight,nav_start,nav_end,fund_return,data_quality_flag
2024-12-31,HistGBM,Unknown,149804,Unknown,0,5,0.0007122507122507122,0.0,0.0006943244358998359,1,0.9748315080033698,-0.02516849199663016,OK
2024-12-31,HistGBM,Unknown,149039,Unknown,0,5,0.0007122507122507122,0.0,0.0007089822701849125,1,0.9954111073396172,-0.004588892660382751,OK
2024-12-31,HistGBM,Unknown,150639,Unknown,0,5,0.0007122507122507122,0.0007649792760302566,0.0007145813848018008,1,1.0032722642617284,0.003272264261728354,OK
2024-12-31,HistGBM,Unknown,151785,Unknown,0,5,0.0007122507122507122,0.0,0.0007049026524798583,1,0.9896833240817211,-0.010316675918278936,OK
2024-12-31,HistGBM,Unknown,150636,Unknown,0,5,0.0007122507122507122,0.0007973096540955795,0.0007164071127986859,1,1.005835586369355,0.005835586369355093,OK
2024-12-31,HistGBM,Unknown,120357,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.003913693884508424,1,0.9158043689749713,-0.08419563102502871,OK
2024-12-31,HistGBM,Unknown,146772,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.003745020787017135,1,0.8763348641620097,-0.12366513583799031,OK
2024-12-31,HistGBM,Unknown,140175,Unknown,0,5,0.004273504273504273,0.0,0.004010054031802618,1,0.9383526434418126,-0.06164735655818739,OK
2024-12-31,HistGBM,Unknown,147704,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.0037195023134094203,1,0.8703635413378045,-0.1296364586621955,OK
2024-12-31,HistGBM,Unknown,148474,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.0039559076753521855,1,0.9256823960324115,-0.0743176039675885,OK
2024-12-31,HistGBM,Unknown,118419,Unknown,0,5,0.004273504273504273,0.0,0.004042068323275775,1,0.9458439876465314,-0.05415601235346858,OK
2024-12-31,HistGBM,Unknown,149112,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005159796542966173,1,1.0061603258784038,0.006160325878403793,OK
2024-12-31,HistGBM,Unknown,118719,Unknown,0,5,0.005128205128205128,0.0,0.005158865594319432,1,1.0059787908922893,0.005978790892289344,OK
2024-12-31,HistGBM,Unknown,119424,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005160737246151013,1,1.0063437629994476,0.0063437629994477045,OK
2024-12-31,HistGBM,Unknown,118715,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005158863048297487,1,1.00597829441801,0.005978294418009984,OK
2024-12-31,HistGBM,Unknown,147567,Unknown,0,5,0.005128205128205128,0.005661187846496023,0.005159042868721492,1,1.006013359400691,0.006013359400690922,OK
2024-12-31,HistGBM,Unknown,149431,Unknown,0,5,0.0021367521367521365,0.0023564920752372743,0.0021521515673266346,1,1.0072069335088651,0.007206933508865196,OK
2024-12-31,HistGBM,Unknown,148387,Unknown,0,5,0.0021367521367521365,0.0,0.00215159748446064,1,1.0069476227275795,0.006947622727579595,OK
2024-12-31,HistGBM,Unknown,149460,Unknown,0,5,0.0021367521367521365,0.002357046630053903,0.00215271993251541,1,1.007472928417212,0.00747292841721198,OK
2024-12-31,HistGBM,Unknown,149307,Unknown,0,5,0.0021367521367521365,0.002356128301009603,0.002152514271344039,1,1.0073766789890104,0.007376678989010296,OK
2024-12-31,HistGBM,Unknown,149129,Unknown,0,5,0.0021367521367521365,0.0022311895550882485,0.0021523900833535976,1,1.0073185590094837,0.00731855900948372,OK
2024-12-31,HistGBM,Unknown,147248,Unknown,0,5,0.0021367521367521365,0.0023546267427327085,0.0021520439375544904,1,1.0071565627755017,0.007156562775501756,OK
2024-12-31,HistGBM,Unknown,149345,Unknown,0,5,0.0021367521367521365,0.002356371344539151,0.00215240481773044,1,1.007325454697846,0.0073254546978459975,OK
2024-12-31,HistGBM,Unknown,151485,Unknown,0,5,0.0021367521367521365,0.0022311895550882485,0.002151290494571377,1,1.0068039514594045,0.006803951459404425,OK
2024-12-31,HistGBM,Unknown,149993,Unknown,0,5,0.0021367521367521365,0.0023564984109673078,0.0021528274061261804,1,1.0075232260670526,0.007523226067052601,OK
2024-12-31,HistGBM,Unknown,150627,Unknown,0,5,0.0021367521367521365,0.0,0.002153838559880319,1,1.0079964460239894,0.007996446023989313,OK
2024-12-31,HistGBM,Unknown,149917,Unknown,0,5,0.0021367521367521365,0.0,0.0021556044263547434,1,1.00882287153402,0.008822871534019873,OK
2024-12-31,HistGBM,Unknown,149878,Unknown,0,5,0.0021367521367521365,0.0023569708134044847,0.0021524928492449398,1,1.007366653446632,0.007366653446631914,OK
2024-12-31,HistGBM,Unknown,148662,Unknown,0,5,0.002564102564102564,0.0,0.002564102564102564,1,1.0,0.0,Missing
2024-12-31,HistGBM,Unknown,150751,Unknown,0,5,0.002564102564102564,0.00290051105270943,0.0026526629559282975,1,1.034538552812036,0.034538552812036084,OK
2024-12-31,HistGBM,Unknown,118551,Unknown,0,5,0.002564102564102564,0.0026774274661058983,0.002694108373932181,1,1.0507022658335505,0.05070226583355045,OK
2024-12-31,HistGBM,Unknown,149098,Unknown,0,5,0.002564102564102564,0.0026774274661058983,0.002564102564102564,1,1.0,0.0,Missing
2024-12-31,HistGBM,Unknown,120035,Unknown,0,5,0.002564102564102564,0.0,0.002564102564102564,1,1.0,0.0,Missing
2024-12-31,HistGBM,Unknown,149830,Unknown,0,5,0.002564102564102564,0.0026774274661058983,0.0026726848930329725,1,1.0423471082828593,0.042347108282859196,OK
2024-12-31,HistGBM,Unknown,148614,Unknown,0,5,0.002564102564102564,0.0026774274661058983,0.0027705036905218026,1,1.080496439303503,0.08049643930350302,OK
2024-12-31,HistGBM,Unknown,149910,Unknown,0,5,0.002564102564102564,0.0026774274661058983,0.002649900962489823,1,1.0334613753710309,0.0334613753710309,OK
2024-12-31,HistGBM,Unknown,149961,Unknown,0,5,0.002564102564102564,0.0026774274661058983,0.002564102564102564,1,1.0,0.0,Missing
2024-12-31,HistGBM,Unknown,149059,Unknown,0,5,0.002564102564102564,0.0026774274661058983,0.002676317530667733,1,1.0437638369604159,0.043763836960415956,OK
2024-12-31,HistGBM,Unknown,119533,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005164260032190611,1,1.007030706277169,0.007030706277169052,OK
2024-12-31,HistGBM,Unknown,118807,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005162868030581208,1,1.0067592659633355,0.006759265963335549,OK
2024-12-31,HistGBM,Unknown,149361,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005163438694020494,1,1.0068705453339963,0.00687054533399624,OK
2024-12-31,HistGBM,Unknown,141588,Unknown,0,5,0.005128205128205128,0.0056594730433261785,0.0051646519507401204,1,1.0071071303943235,0.007107130394323568,OK
2024-12-31,HistGBM,Unknown,150237,Unknown,0,5,0.005128205128205128,0.0,0.005169465742428908,1,1.008045819773637,0.008045819773636992,OK
2024-12-31,HistGBM,Unknown,118968,Unknown,0,5,0.004273504273504273,0.0,0.0041901135877039485,1,0.9804865795227241,-0.019513420477275837,OK
2024-12-31,HistGBM,Unknown,151267,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004180424624523344,1,0.9782193621384626,-0.02178063786153736,OK
2024-12-31,HistGBM,Unknown,120333,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004151326144617951,1,0.9714103178406006,-0.028589682159399443,OK
2024-12-31,HistGBM,Unknown,149406,Unknown,0,5,0.004273504273504273,0.0,0.004137894513143423,1,0.968267316075561,-0.031732683924438954,OK
2024-12-31,HistGBM,Unknown,145396,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004133711659977704,1,0.967288528434783,-0.032711471565217025,OK
2024-12-31,HistGBM,Unknown,141642,Unknown,0,5,0.004273504273504273,0.004670578582089428,0.004225872705587373,1,0.9888542131074454,-0.011145786892554615,OK
2024-12-31,HistGBM,Unknown,151122,Unknown,0,5,0.004273504273504273,0.0,0.003953576062538457,1,0.9251367986339991,-0.07486320136600087,OK
2024-12-31,HistGBM,Unknown,133035,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.00409234060931299,1,0.9576077025792397,-0.0423922974207603,OK
2024-12-31,HistGBM,Unknown,143537,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004076849063609243,1,0.9539826808845631,-0.04601731911543688,OK
2024-12-31,HistGBM,Unknown,140382,Unknown,0,5,0.004273504273504273,0.004740031846680985,0.00401315073953163,1,0.9390772730504017,-0.0609227269495983,OK
2024-12-31,HistGBM,Unknown,118624,Unknown,0,5,0.004273504273504273,0.0,0.00414056706864926,1,0.9688926940639271,-0.031107305936072954,OK
2024-12-31,HistGBM,Unknown,120484,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004001879374397378,1,0.9364397736089867,-0.06356022639101333,OK
2024-12-31,HistGBM,Unknown,119501,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005157895663131177,1,1.0057896543105795,0.005789654310579612,OK
2024-12-31,HistGBM,Unknown,143494,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005159368432775251,1,1.0060768443911738,0.006076844391173751,OK
2024-12-31,HistGBM,Unknown,144754,Unknown,0,5,0.005128205128205128,0.0056609107907316025,0.005158895567501726,1,1.0059846356628366,0.005984635662836683,OK
2024-12-31,HistGBM,Unknown,120676,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005158213690885803,1,1.0058516697227315,0.0058516697227315,OK
2024-12-31,HistGBM,Unknown,148529,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.0051595146889013765,1,1.0061053643357685,0.00610536433576843,OK
2024-12-31,HistGBM,Unknown,133488,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.008619134581598489,1,1.0084387460470232,0.008438746047023262,OK
2024-12-31,HistGBM,Unknown,118780,Unknown,0,5,0.008547008547008546,0.0,0.008612699539898789,1,1.0076858461681584,0.007685846168158396,OK
2024-12-31,HistGBM,Unknown,120711,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.008615848476385246,1,1.008054271737074,0.00805427173707398,OK
2024-12-31,HistGBM,Unknown,147946,Unknown,0,5,0.004273504273504273,0.004684709989452704,0.0038990397124165983,1,0.9123752927054841,-0.08762470729451588,OK
2024-12-31,HistGBM,Unknown,152237,Unknown,0,5,0.004273504273504273,0.0,0.0038406773776667037,1,0.8987185063740087,-0.10128149362599127,OK
2024-12-31,HistGBM,Unknown,145206,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.0037949372049996843,1,0.8880153059699262,-0.11198469403007381,OK
2024-12-31,HistGBM,Unknown,145137,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.0038729197637365218,1,0.9062632247143462,-0.09373677528565383,OK
2024-12-31,HistGBM,Unknown,145678,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.00383473157666706,1,0.8973271889400921,-0.10267281105990785,OK
2024-12-31,HistGBM,Unknown,152004,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.003838926161731394,1,0.8983087218451462,-0.10169127815485376,OK
2024-12-31,HistGBM,Unknown,147826,Unknown,0,5,0.004273504273504273,0.004689319200564151,0.004091013007014884,1,0.9572970436414828,-0.04270295635851714,OK
2024-12-31,HistGBM,Unknown,133630,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004026305467278825,1,0.9421554793432452,-0.057844520656754786,OK
2024-12-31,HistGBM,Unknown,146721,Unknown,0,5,0.004273504273504273,0.0,0.004165944248588876,1,0.974830954169797,-0.025169045830202918,OK
2024-12-31,HistGBM,Unknown,146930,Unknown,0,5,0.004273504273504273,0.0,0.0040878478503030115,1,0.9565563969709048,-0.04344360302909525,OK
2024-12-31,HistGBM,Unknown,119251,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.003984063446414355,1,0.9322708464609591,-0.06772915353904081,OK
2024-12-31,HistGBM,Unknown,119255,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004039802368972665,1,0.9453137543396037,-0.05468624566039623,OK
2024-12-31,HistGBM,Unknown,149190,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.0043062112067833395,1,1.0076534223873015,0.007653422387301545,OK
2024-12-31,HistGBM,Unknown,151493,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004305452227383044,1,1.0074758212076325,0.007475821207632568,OK
2024-12-31,HistGBM,Unknown,149017,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004304445214313522,1,1.0072401801493642,0.007240180149364254,OK
2024-12-31,HistGBM,Unknown,150002,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004306849625583967,1,1.0078028123866485,0.0078028123866484295,OK
2024-12-31,HistGBM,Unknown,149924,Unknown,0,5,0.004273504273504273,0.0,0.0043051146270445245,1,1.007396822728419,0.007396822728418861,OK
2024-12-31,HistGBM,Unknown,149062,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004302922454302076,1,1.0068838543066858,0.006883854306685912,OK
2024-12-31,HistGBM,Unknown,118840,Unknown,0,5,0.00641025641025641,0.006693568665264746,0.006449133843464628,1,1.006064879580482,0.006064879580482144,OK
2024-12-31,HistGBM,Unknown,120398,Unknown,0,5,0.00641025641025641,0.006693568665264746,0.006446153104466581,1,1.0055998842967866,0.0055998842967865,OK
2024-12-31,HistGBM,Unknown,133810,Unknown,0,5,0.00641025641025641,0.006693568665264746,0.006448119927117491,1,1.0059067086303286,0.005906708630328529,OK
2024-12-31,HistGBM,Unknown,140613,Unknown,0,5,0.00641025641025641,0.0,0.006448728159381263,1,1.0060015928634771,0.00600159286347702,OK
2024-12-31,HistGBM,Unknown,120389,Unknown,0,5,0.003205128205128205,0.0,0.0032244341596792247,1,1.006023457819918,0.0060234578199179845,OK
2024-12-31,HistGBM,Unknown,119125,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.003224403161544778,1,1.0060137864019707,0.006013786401970645,OK
2024-12-31,HistGBM,Unknown,149664,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.003224341380315604,1,1.0059945106584685,0.005994510658468546,OK
2024-12-31,HistGBM,Unknown,119568,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.003224261525700586,1,1.0059695960185828,0.005969596018582907,OK
2024-12-31,HistGBM,Unknown,118701,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.00322422314783938,1,1.0059576221258866,0.005957622125886662,OK
2024-12-31,HistGBM,Unknown,118859,Unknown,0,5,0.003205128205128205,0.0035379618232806013,0.003224322671232722,1,1.0059886734246093,0.0059886734246092435,OK
2024-12-31,HistGBM,Unknown,119369,Unknown,0,5,0.003205128205128205,0.0035378860850792658,0.0032242155843073697,1,1.0059552623038994,0.005955262303899473,OK
2024-12-31,HistGBM,Unknown,139538,Unknown,0,5,0.003205128205128205,0.00353806744325797,0.003205128205128205,1,1.0,0.0,Missing
2024-12-31,HistGBM,Unknown,120392,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004067970339050914,1,0.9519050593379139,-0.048094940662086125,OK
2024-12-31,HistGBM,Unknown,150797,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004117615074572302,1,0.9635219274499188,-0.036478072550081196,OK
2024-12-31,HistGBM,Unknown,120030,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004097719259469663,1,0.9588663067159012,-0.04113369328409877,OK
2024-12-31,HistGBM,Unknown,118632,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004147746246453364,1,0.9705726216700873,-0.029427378329912705,OK
2024-12-31,HistGBM,Unknown,120490,Unknown,0,5,0.004273504273504273,0.0,0.004087054465519695,1,0.9563707449316088,-0.04362925506839119,OK
2024-12-31,HistGBM,Unknown,118870,Unknown,0,5,0.004273504273504273,0.0,0.004087187034206901,1,0.956401766004415,-0.043598233995585066,OK
2024-12-31,HistGBM,Unknown,141925,Unknown,0,5,0.003205128205128205,0.0,0.0030134445989800644,1,0.9401947148817802,-0.05980528511821983,OK
2024-12-31,HistGBM,Unknown,129046,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.002842111394901727,1,0.8867387552093388,-0.11326124479066126,OK
2024-12-31,HistGBM,Unknown,120046,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0029647496405107677,1,0.9250018878393595,-0.07499811216064041,OK
2024-12-31,HistGBM,Unknown,150346,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0030229419703103914,1,0.9431578947368422,-0.056842105263157826,OK
2024-12-31,HistGBM,Unknown,150387,Unknown,0,5,0.003205128205128205,0.0,0.0029813642421934504,1,0.9301856435643565,-0.06981435643564354,OK
2024-12-31,HistGBM,Unknown,152135,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.002959261425052717,1,0.9232895646164477,-0.07671043538355225,OK
2024-12-31,HistGBM,Unknown,149763,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0029069767441860465,1,0.9069767441860466,-0.09302325581395347,OK
2024-12-31,HistGBM,Unknown,151796,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0030032119257561527,1,0.9370021208359197,-0.06299787916408024,OK
2024-12-31,HistGBM,Unknown,120084,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.0051579012915789185,1,1.005790751857889,0.005790751857888998,OK
2024-12-31,HistGBM,Unknown,134494,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005158180084215587,1,1.0058451164220394,0.0058451164220395275,OK
2024-12-31,HistGBM,Unknown,118416,Unknown,0,5,0.005128205128205128,0.0,0.005151034746834379,1,1.0044517756327038,0.004451775632703769,OK
2024-12-31,HistGBM,Unknown,119239,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.0051525949028670024,1,1.0047560060590655,0.0047560060590654376,OK
2024-12-31,HistGBM,Unknown,119755,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005167583841767356,1,1.0076788491446345,0.007678849144634441,OK
2024-12-31,HistGBM,Unknown,147757,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.003971664869222003,1,0.9293695793979488,-0.07063042060205117,OK
2024-12-31,HistGBM,Unknown,148883,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004074590551807602,1,0.953454189122979,-0.04654581087702103,OK
2024-12-31,HistGBM,Unknown,148481,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.0039133228199287415,1,0.9157175398633257,-0.08428246013667426,OK
2024-12-31,HistGBM,Unknown,118421,Unknown,0,5,0.004273504273504273,0.004768714839642928,0.003940540073006636,1,0.9220863770835528,-0.07791362291644717,OK
2024-12-31,HistGBM,Unknown,148411,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.003926710748228529,1,0.9188503150854759,-0.0811496849145241,OK
2024-12-31,HistGBM,Unknown,120488,Unknown,0,5,0.004273504273504273,0.0,0.003984222239614506,1,0.9323080040697945,-0.06769199593020545,OK
2024-12-31,HistGBM,Unknown,119771,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004304092825823844,1,1.0071577212427796,0.00715772124277951,OK
2024-12-31,HistGBM,Unknown,148401,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.00430564574847,1,1.0075211051419801,0.007521105141980104,OK
2024-12-31,HistGBM,Unknown,120401,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.0043042321738980685,1,1.0071903286921482,0.0071903286921480925,OK
2024-12-31,HistGBM,Unknown,130206,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004304607328092842,1,1.007278114773725,0.00727811477372501,OK
2024-12-31,HistGBM,Unknown,145724,Unknown,0,5,0.004273504273504273,0.0,0.00430348543147702,1,1.0070155909656229,0.007015590965622922,OK
2024-12-31,HistGBM,Unknown,120795,Unknown,0,5,0.004273504273504273,0.004462379110176497,0.004302835437829511,1,1.0068634924521056,0.006863492452105704,OK
2024-12-31,HistGBM,Unknown,120444,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005163733521052812,1,1.0069280366052984,0.006928036605298301,OK
2024-12-31,HistGBM,Unknown,123693,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005160192838621331,1,1.0062376035311595,0.0062376035311594675,OK
2024-12-31,HistGBM,Unknown,140286,Unknown,0,5,0.005128205128205128,0.0,0.005168527993280504,1,1.0078629586896983,0.007862958689698406,OK
2024-12-31,HistGBM,Unknown,152162,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005160127296070863,1,1.0062248227338182,0.006224822733818096,OK
2024-12-31,HistGBM,Unknown,148419,Unknown,0,5,0.005128205128205128,0.0,0.005163340911004463,1,1.0068514776458701,0.006851477645870186,OK
2024-12-31,HistGBM,Unknown,148771,Unknown,0,5,0.008547008547008546,0.0,0.008608180512178007,1,1.0071571199248268,0.00715711992482676,OK
2024-12-31,HistGBM,Unknown,118508,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.00859937586867018,1,1.0061269766344112,0.006126976634411283,OK
2024-12-31,HistGBM,Unknown,149049,Unknown,0,5,0.008547008547008546,0.0,0.008601305148602847,1,1.0063527023865333,0.006352702386533402,OK
2024-12-31,HistGBM,Unknown,119069,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.00861397119106209,1,1.0078346293542646,0.007834629354264608,OK
2024-12-31,HistGBM,Unknown,119393,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.008505306624085739,1,0.9951208750180316,-0.004879124981968435,OK
2024-12-31,HistGBM,Unknown,119735,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.008605166138772683,1,1.006804438236404,0.006804438236404134,OK
2024-12-31,HistGBM,Unknown,120416,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0029944045417547873,1,0.9342542170274937,-0.06574578297250634,OK
2024-12-31,HistGBM,Unknown,133386,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0027440385017653843,1,0.8561400125508,-0.14385998744920006,OK
2024-12-31,HistGBM,Unknown,120079,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.002963769290091879,1,0.9246960185086663,-0.07530398149133365,OK
2024-12-31,HistGBM,Unknown,151078,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0029639815275066864,1,0.9247622365820862,-0.07523776341791376,OK
2024-12-31,HistGBM,Unknown,118866,Unknown,0,5,0.003205128205128205,0.0,0.0030678841174758323,1,0.9571798446524598,-0.0428201553475403,OK
2024-12-31,HistGBM,Unknown,150587,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0030104971494809597,1,0.9392751106380595,-0.06072488936194049,OK
2024-12-31,HistGBM,Unknown,119242,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.003080119719417283,1,0.9609973524581924,-0.03900264754180763,OK
2024-12-31,HistGBM,Unknown,150159,Unknown,0,5,0.003205128205128205,0.003346784332632373,0.0030152000984911814,1,0.9407424307292487,-0.059257569270751265,OK
2024-12-31,HistGBM,Unknown,152219,Unknown,0,5,0.01282051282051282,0.0,0.012129774986917844,1,0.9461224489795919,-0.05387755102040818,OK
2024-12-31,HistGBM,Unknown,148490,Unknown,0,5,0.01282051282051282,0.0,0.011919006780109022,1,0.9296825288485038,-0.0703174711514962,OK
2024-12-31,HistGBM,Unknown,136567,Unknown,0,5,0.005128205128205128,0.0,0.005126890428548265,1,0.9997436335669116,-0.00025636643308837067,OK
2024-12-31,HistGBM,Unknown,146457,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005005113782527991,1,0.9759971875929582,-0.02400281240704181,OK
2024-12-31,HistGBM,Unknown,131373,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.0050683768737683306,1,0.9883334903848245,-0.011666509615175503,OK
2024-12-31,HistGBM,Unknown,140347,Unknown,0,5,0.005128205128205128,0.0,0.005094548287326635,1,0.9934369160286938,-0.006563083971306251,OK
2024-12-31,HistGBM,Unknown,149679,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005092284238195544,1,0.9929954264481311,-0.007004573551868876,OK
2024-12-31,HistGBM,Unknown,120447,Unknown,0,5,0.005128205128205128,0.005655087573573429,0.00515981632890423,1,1.0061641841363247,0.006164184136324691,OK
2024-12-31,HistGBM,Unknown,119099,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005156327364588712,1,1.0054838360947989,0.005483836094798881,OK
2024-12-31,HistGBM,Unknown,140298,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005164235150501894,1,1.0070258543478692,0.007025854347869244,OK
2024-12-31,HistGBM,Unknown,138472,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005159331552273787,1,1.0060696526933885,0.006069652693388467,OK
2024-12-31,HistGBM,Unknown,120520,Unknown,0,5,0.005128205128205128,0.0,0.0051578928987059515,1,1.0057891152476606,0.0057891152476606126,OK
2024-12-31,HistGBM,Unknown,149587,Unknown,0,5,0.005128205128205128,0.0,0.005163042092835413,1,1.0067932081029054,0.006793208102905339,OK
2024-12-31,HistGBM,Unknown,119498,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005163023477172265,1,1.0067895780485918,0.006789578048591815,OK
2024-12-31,HistGBM,Unknown,148729,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005164566198078041,1,1.007090408625218,0.007090408625217886,OK
2024-12-31,HistGBM,Unknown,120510,Unknown,0,5,0.005128205128205128,0.005661753439713224,0.005164132359753261,1,1.007005810151886,0.0070058101518860084,OK
2024-12-31,HistGBM,Unknown,119739,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.005164179909883172,1,1.0070150824272186,0.007015082427218527,OK
2024-12-31,HistGBM,Unknown,149166,Unknown,0,5,0.005128205128205128,0.005641829534796391,0.0048406422238197935,1,0.9439252336448597,-0.056074766355140276,OK
2024-12-31,HistGBM,Unknown,152018,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.004663738243547646,1,0.909428957491791,-0.090571042508209,OK
2024-12-31,HistGBM,Unknown,120751,Unknown,0,5,0.005128205128205128,0.0,0.004980530113567938,1,0.9712033721457479,-0.028796627854252032,OK
2024-12-31,HistGBM,Unknown,119659,Unknown,0,5,0.005128205128205128,0.0,0.00483006774896924,1,0.9418632110490018,-0.05813678895099813,OK
2024-12-31,HistGBM,Unknown,118784,Unknown,0,5,0.005128205128205128,0.0053548549322117965,0.004876481969523391,1,0.9509139840570612,-0.04908601594293881,OK
2024-12-31,HistGBM,Unknown,151190,Unknown,0,5,0.003663003663003663,0.0,0.0036833672944615154,1,1.0055592713879937,0.005559271387993716,OK
2024-12-31,HistGBM,Unknown,146980,Unknown,0,5,0.003663003663003663,0.0038248963801512832,0.0036834372101800733,1,1.00557835837916,0.005578358379159905,OK
2024-12-31,HistGBM,Unknown,147287,Unknown,0,5,0.003663003663003663,0.004041917875368743,0.0036833939887321375,1,1.0055665589238736,0.005566558923873535,OK
2024-12-31,HistGBM,Unknown,146675,Unknown,0,5,0.003663003663003663,0.0038248963801512832,0.003683556871489733,1,1.005611025916697,0.005611025916697131,OK
2024-12-31,HistGBM,Unknown,147951,Unknown,0,5,0.003663003663003663,0.004042131734123693,0.003683587518991246,1,1.0056193926846102,0.005619392684610147,OK
2024-12-31,HistGBM,Unknown,145810,Unknown,0,5,0.003663003663003663,0.0038248963801512832,0.003683431290973227,1,1.005576742435691,0.005576742435690997,OK
2024-12-31,HistGBM,Unknown,147736,Unknown,0,5,0.003663003663003663,0.004041786407609065,0.0036833811877783795,1,1.0055630642634976,0.00556306426349752,OK
2024-12-31,HistGBM,Unknown,148457,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.008487597336640087,1,0.9930488883868903,-0.006951111613109711,OK
2024-12-31,HistGBM,Unknown,120821,Unknown,0,5,0.008547008547008546,0.0,0.008252990266590496,1,0.9655998611910882,-0.03440013880891176,OK
2024-12-31,HistGBM,Unknown,120760,Unknown,0,5,0.008547008547008546,0.008924758220352994,0.008423063769864236,1,0.9854984610741157,-0.014501538925884303,OK
